央视,#genre#
睛彩羽毛球[高清],http://123.113.181.219:9000/rtp/239.3.1.127:8001
睛彩广场舞[高清],http://123.113.181.219:9000/rtp/239.3.1.128:8001
159、169,#genre#
东森经财,p3p://108.181.32.169:10049/64251ff20001f010ea5e4b9002e57212
中天新闻,p3p://108.181.32.169:10049/642590050003b317ec1416371a246f3d
TVBS新闻,p3p://108.181.32.169:10049/64252188000673fcea647eb0397d464d
东森新闻,p3p://108.181.32.169:10049/64251f9700046520ea5ce8b85b6c11da
三立新闻,p3p://108.181.32.169:10049/64251e23000bcd04ea573d7c0f0a002e
寰宇新闻,p3p://108.181.32.169:10049/64295eb60008744efaf37ae07d17520b
闽南壹新闻陆,p3p://108.181.32.169:10049/642521bd0005dfe9ea654d921969472d
年代新闻,p3p://108.181.32.169:10049/645b2569000acf2fbd624de55e212fb2
非凡新闻,p3p://108.181.32.169:10049/64258e8600060f7eec0e3ebd6c49020e
中视新闻,p3p://108.181.32.169:10049/642d016e000643ab0926e0907da252ca
民视新闻,p3p://108.181.32.169:10049/64c859e10007934267f487ac0fa618e0
民视闽南,p3p://108.181.32.169:10049/64251dd200003544ea55fe1c5eb00e42
民视闽南,p3p://108.181.32.169:10049/6442f24f00097e845edb5e492842265c
民视第一,p3p://108.181.32.169:10049/642520e900023cc4ea621083588c7092
民视影剧,p3p://108.181.32.169:10049/6425257c000bd861ea73f1315c0e6e14
民视综艺,p3p://108.181.32.169:10049/642d012300040bf70925bb06321b0b87
公视闽南,p3p://108.181.32.169:10049/64251df1000b5a9cea567a0e255d4664
台视闽南,p3p://108.181.32.169:10049/64251e0800060844ea56d28a6fad038f
台视财经,p3p://108.181.32.169:10049/6448a761000bec1a75267316701e7a90
华视综合,p3p://108.181.32.169:10049/642520cd000995d4ea61a5050eb67a8d
中视青采,p3p://108.181.32.169:10049/642525590004d7f3ea7366ae4aeb3d9d
中天娱乐,p3p://108.181.32.169:10049/642525670005ee2bea739da573c134b4
中天亚洲,p3p://108.181.32.169:10049/64254f7e000dfed1eb1809855c5735ce
中天综合,p3p://108.181.32.169:10049/642d0188000d7c49092747f97ffc7c72
Tvbs精彩,p3p://108.181.32.169:10049/642521570001b275ea63be1073931dd1
Tvbs欢乐,p3p://108.181.32.169:10049/642521950001d9f2ea64b04b059b66dd
Tvbs_HD,p3p://108.181.32.169:10049/64252174000b39b9ea6431c97b481680
三立台湾,p3p://108.181.32.169:10049/64251e5e0003388bea5821c268061bfb
三立戏剧,p3p://108.181.32.169:10049/64251e39000ed5bbea579433569b6381
三立综合,p3p://108.181.32.169:10049/64251e49000e34e7ea57d28a25014df2
三立都会,p3p://108.181.32.169:10049/64251e7300064780ea587492773a63cc
靖洋戏剧,p3p://108.181.32.169:10049/642521b000094942ea651baa457674cb
人间卫视,p3p://108.181.32.169:10049/6425224d00048156ea677fb9420534b4
MO_亲子,p3p://108.181.32.169:10049/6425226f000463e1ea68048207b3285f
东森幼幼,p3p://108.181.32.169:10049/6430b41c0001f3831798d72948126428
东森综合,p3p://108.181.32.169:10049/64253f6e0002d287ead9482831323a6d
东森戏剧,p3p://108.181.32.169:10049/64251f7a000bc46eea5c79536d5e2a0e
东森洋片,p3p://108.181.32.169:10049/64251f8a0008854aea5cb6fe64e47b4e
纬来体育,p3p://108.181.32.169:10049/64251ee9000a4e00ea5a428b26ea4156
纬来日本,p3p://108.181.32.169:10049/64251ef6000315a6ea5a737a6efc404a
纬来精彩,p3p://108.181.32.169:10049/64251f020003818bea5aa2750fef31c6
纬来综合,p3p://108.181.32.169:10049/64251f0d000c0b8fea5acf9d13b83665
八大娱乐,p3p://108.181.32.169:10049/642520730002bc15ea6043b344e032a5
八大第一,p3p://108.181.32.169:10049/6425207f00050f7aea60732c51b94fad
八大综合,p3p://108.181.32.169:10049/642520b0000c3261ea61346800d61673
八大戏剧,p3p://108.181.32.169:10049/642520c1000929efea61760938521b57
八大精彩,p3p://108.181.32.169:10049/65435f63000ba94069331ccd6399041b
大爱第一,p3p://108.181.32.169:10049/6425225a0002859cea67b1ff6aaf6db6
大爱第二,p3p://108.181.32.169:10049/64252264000022beea67d87308e9122e
Eleven一,p3p://108.181.32.169:10049/6425227b000100c6ea6832842d41783a
Eleven二,p3p://108.181.32.169:10049/64252292000127feea688c6630d312e7
ELTA--综合陆,p3p://108.181.32.169:10049/642522cd000292e6ea69733b04032ded
ELTA体1,p3p://108.181.32.169:10049/6425229e00024ab4ea68bb9154ab1928
ELTA体2,p3p://108.181.32.169:10049/642522b0000a6c14ea6903f615622aab
ELTA体3,p3p://108.181.32.169:10049/642522bd000ad1bbea6936d803e32fc0
ELTA体3,p3p://108.181.32.169:10049/6433e3220006392724084f1711880c01
博斯魅力,p3p://108.181.32.169:10049/642d395d0004e9950a015dce389f4c91
博斯网球,p3p://108.181.32.169:10049/642d0029000bd7e70921ec71212f5735
博斯运动,p3p://108.181.32.169:10049/642d000d000525a509217d5a62e868e8
博斯运动二陆,p3p://108.181.32.169:10049/642d0087000484c5092359c47ee4201a
博斯高球,p3p://108.181.32.169:10049/642d009f000f1f000923ba3b26b667e4
博斯高球二陆,p3p://108.181.32.169:10049/642d00ae000e846a0923f4ac45c06f09
博斯无限,p3p://108.181.32.169:10049/642d00bf00041ae7092434690ae526c7
亚洲旅游,p3p://108.181.32.169:10049/642520f70001a86dea62470d303d34d3
动物星球,p3p://108.181.32.169:10049/6425241f00027d03ea6e9b836b853b0b
国家地理,p3p://108.181.32.169:10049/642523f2000e0f35ea6deeb16ff816c9
星卫娱乐,p3p://108.181.32.169:10049/6425242d000d55adea6ed4fa37195f98
中天新闻台,p3p://108.181.32.169:10049/642590050003b317ec1416371a246f3d
东森新闻台,p3p://108.181.32.169:10049/64251f9700046520ea5ce8b85b6c11da
Tvbs新闻台,p3p://108.181.32.169:10049/64252188000673fcea647eb0397d464d
寰宇新闻台,p3p://108.181.32.169:10049/64295eb60008744efaf37ae07d17520b
非凡新闻台,p3p://108.181.32.169:10049/64258e8600060f7eec0e3ebd6c49020e
三立新闻台,p3p://108.181.32.169:10049/64251e23000bcd04ea573d7c0f0a002e
年代新闻台,p3p://108.181.32.169:10049/645b2569000acf2fbd624de55e212fb2
闽南壹新闻,p3p://108.181.32.169:10049/642521bd0005dfe9ea654d921969472d
民视新闻台,p3p://108.181.32.169:10049/64c859e10007934267f487ac0fa618e0
中视新闻台,p3p://108.181.32.169:10049/642d016e000643ab0926e0907da252ca
公视闽南台,p3p://108.181.32.169:10049/64251df1000b5a9cea567a0e255d4664
台视闽南台,p3p://108.181.32.169:10049/64251e0800060844ea56d28a6fad038f
台视财经台,p3p://108.181.32.169:10049/6448a761000bec1a75267316701e7a90
华视综合台,p3p://108.181.32.169:10049/642520cd000995d4ea61a5050eb67a8d
中视青采台,p3p://108.181.32.169:10049/642525590004d7f3ea7366ae4aeb3d9d
中天娱乐台,p3p://108.181.32.169:10049/642525670005ee2bea739da573c134b4
中天亚洲台,p3p://108.181.32.169:10049/64254f7e000dfed1eb1809855c5735ce
中天综合台,p3p://108.181.32.169:10049/642d0188000d7c49092747f97ffc7c72
东森财经台,p3p://108.181.32.169:10049/64251ff20001f010ea5e4b9002e57212
东森幼幼台,p3p://108.181.32.169:10049/6430b41c0001f3831798d72948126428
东森综合台,p3p://108.181.32.169:10049/64253f6e0002d287ead9482831323a6d
东森戏剧台,p3p://108.181.32.169:10049/64251f7a000bc46eea5c79536d5e2a0e
东森电影台,p3p://108.181.32.169:10049/64253899000a078deabe99ff587050b0
东森洋片台,p3p://108.181.32.169:10049/64251f8a0008854aea5cb6fe64e47b4e
民视闽南台,p3p://108.181.32.169:10049/64251dd200003544ea55fe1c5eb00e42
民视闽南备,p3p://108.181.32.169:10049/6442f24f00097e845edb5e492842265c
民视第一台,p3p://108.181.32.169:10049/642520e900023cc4ea621083588c7092
民视影剧台,p3p://108.181.32.169:10049/6425257c000bd861ea73f1315c0e6e14
民视综艺台,p3p://108.181.32.169:10049/642d012300040bf70925bb06321b0b87
Tvbs精彩台,p3p://108.181.32.169:10049/642521570001b275ea63be1073931dd1
Tvbs精彩备,p3p://108.181.32.169:10049/642521a2000c7beaea64e5cc482f669a
Tvbs欢乐台,p3p://108.181.32.169:10049/642521950001d9f2ea64b04b059b66dd
Tvbs_HD台,p3p://108.181.32.169:10049/64252174000b39b9ea6431c97b481680
三立台湾台,p3p://108.181.32.169:10049/64251e5e0003388bea5821c268061bfb
三立戏剧台,p3p://108.181.32.169:10049/64251e39000ed5bbea579433569b6381
三立综合台,p3p://108.181.32.169:10049/64251e49000e34e7ea57d28a25014df2
三立都会台,p3p://108.181.32.169:10049/64251e7300064780ea587492773a63cc
纬来电影台,p3p://108.181.32.169:10049/64251eae0001bef7ea5959e100ae671e
纬来体育台,p3p://108.181.32.169:10049/64251ee9000a4e00ea5a428b26ea4156
纬来日本台,p3p://108.181.32.169:10049/64251ef6000315a6ea5a737a6efc404a
纬来精彩台,p3p://108.181.32.169:10049/64251f020003818bea5aa2750fef31c6
纬来综合台,p3p://108.181.32.169:10049/64251f0d000c0b8fea5acf9d13b83665
八大娱乐台,p3p://108.181.32.169:10049/642520730002bc15ea6043b344e032a5
八大第一台,p3p://108.181.32.169:10049/6425207f00050f7aea60732c51b94fad
八大综合台,p3p://108.181.32.169:10049/642520b0000c3261ea61346800d61673
八大戏剧台,p3p://108.181.32.169:10049/642520c1000929efea61760938521b57
八大精彩台,p3p://108.181.32.169:10049/65435f63000ba94069331ccd6399041b
大爱第一台,p3p://108.181.32.169:10049/6425225a0002859cea67b1ff6aaf6db6
大爱第二台,p3p://108.181.32.169:10049/64252264000022beea67d87308e9122e
靖洋戏剧台,p3p://108.181.32.169:10049/642521b000094942ea651baa457674cb
人间卫视台,p3p://108.181.32.169:10049/6425224d00048156ea677fb9420534b4
MO_亲子台,p3p://108.181.32.169:10049/6425226f000463e1ea68048207b3285f
Eleven一台,p3p://108.181.32.169:10049/6425227b000100c6ea6832842d41783a
Eleven二台,p3p://108.181.32.169:10049/64252292000127feea688c6630d312e7
ELTA--综合,p3p://108.181.32.169:10049/642522cd000292e6ea69733b04032ded
ELTA体1台,p3p://108.181.32.169:10049/6425229e00024ab4ea68bb9154ab1928
ELTA体2台,p3p://108.181.32.169:10049/642522b0000a6c14ea6903f615622aab
ELTA体3台,p3p://108.181.32.169:10049/642522bd000ad1bbea6936d803e32fc0
ELTA体3备,p3p://108.181.32.169:10049/6433e3220006392724084f1711880c01
博斯魅力台,p3p://108.181.32.169:10049/642d395d0004e9950a015dce389f4c91
博斯网球台,p3p://108.181.32.169:10049/642d0029000bd7e70921ec71212f5735
博斯运动台,p3p://108.181.32.169:10049/642d000d000525a509217d5a62e868e8
博斯运动二,p3p://108.181.32.169:10049/642d0087000484c5092359c47ee4201a
博斯高球台,p3p://108.181.32.169:10049/642d009f000f1f000923ba3b26b667e4
博斯高球二,p3p://108.181.32.169:10049/642d00ae000e846a0923f4ac45c06f09
博斯无限台,p3p://108.181.32.169:10049/642d00bf00041ae7092434690ae526c7
国家地理台,p3p://108.181.32.169:10049/642523f2000e0f35ea6deeb16ff816c9
历史频道台,p3p://108.181.32.169:10049/642521e0000042a6ea65d4db3e9d23f9
EYE-旅游台,p3p://108.181.32.169:10049/642524030003a5b2ea6e2e6f6efc45a1
探索科学台,p3p://108.181.32.169:10049/6425241100084dfbea6e6650539d779f
亚洲旅游台,p3p://108.181.32.169:10049/642520f70001a86dea62470d303d34d3
美食星球台,p3p://108.181.32.169:10049/6425252400079076ea72985811e07306
CI罪案侦查,p3p://108.181.32.169:10049/642520d9000d93c9ea61d4ea78792b01
动物星球台,p3p://108.181.32.169:10049/6425241f00027d03ea6e9b836b853b0b
星卫娱乐台,p3p://108.181.32.169:10049/6425242d000d55adea6ed4fa37195f98
爱尔达影剧,p3p://108.181.32.169:10049/6425243c00046a2eea6f0d4964f8022d
金光布袋戏,p3p://108.181.32.169:10049/6425246600099458ea6fb2ab4398320b
Catc电影台,p3p://108.181.32.169:10049/64252479000b7f1aea6ffd6177e3015c
卫视中文台,p3p://108.181.32.169:10049/64252507000eefc4ea7228f32f390502
好莱坞电影,p3p://108.181.32.169:10049/6425244f0001184fea6f56a70aca63d2
卫视电影台scm,p3p://108.181.32.169:10049/642525150008a4ecea725e071929091e
星卫电影台,p3p://108.181.32.169:10049/642521030009ef43ea62780c438e2a38
美亚电影台,p3p://108.181.32.169:10049/642525310003ad3cea72ca2155c734c3
卫视HD电影,p3p://108.181.32.169:10049/6425253c0007ee60ea72f6307ae25fdd
JET---TV台,p3p://108.181.32.169:10049/6425254d000d3abeea7339f47b5d4bf5
Smithsonian,p3p://108.181.32.169:10049/64252459000cfdb2ea6f80c37a14067d
HBO闽南台,p3p://108.181.32.169:10049/64137f0b0006a17fa58238155813216c
HBO家庭台,p3p://108.181.32.169:10049/64137f3c000d4a86a582f93235111bc5
HBO强档台,p3p://108.181.32.169:10049/64137f700008f329a583c3344ddf5dfc
HBO原创台,p3p://108.181.32.169:10049/64137f970005246ea5845a9326ce6233
Thrill台,p3p://108.181.32.169:10049/644a0879000272f67a89b6687af342ae
靖天育乐台,p3p://108.181.32.169:10049/642d013d0001084409261fd04c0c3c04
龙翔电影台,p3p://108.181.32.169:10049/642d014b0009f96e092658cb4e1b23ff
BabyFirs台,p3p://108.181.32.169:10049/642d015f000070f00926a47a6a2e7d52
ET综合台,p3p://108.181.32.169:10049/642d017d0000a964092719b87e2e3acd
好消息一台,p3p://108.181.32.169:10049/642d01960008dc0109277d7a4fc40fce
好消息二台,p3p://108.181.32.169:10049/642d07140006a38a093cf11414d83398
CNN my,p3p://108.181.32.169:10049/641380c6000d7e73a588fc4e012b3240
CNBC my,p3p://108.181.32.169:10049/64138101000e328aa589e2f46ee85f3d
ABC Australia my,p3p://108.181.32.169:10049/6413811b0006e5f7a58a46a6057a4674
Sky News HD my,p3p://108.181.32.169:10049/641381340003e883a58aa78a57c53479
Bloomberg TV my,p3p://108.181.32.169:10049/6413814f000a6413a58b12ab52934c96
France 24 my,p3p://108.181.32.169:10049/6413816700069158a58b6f7a03cd341c
Euro news my,p3p://108.181.32.169:10049/6413817b0003393aa58bbcbf158b6409
FOX NEWS my,p3p://108.181.32.169:10049/6413818e000154fca58c067b60210765
BBC News HD,p3p://108.181.32.169:10049/641384e7000133cda5991a1b33cb3ea0
DW HD,p3p://108.181.32.169:10049/641384f6000cbd09a59957a77daa41a1
中天新闻,p3p://108.181.20.159:34853/613dba64000abeb1c801c02934bb45fc
TVBS新闻,p3p://108.181.20.159:34853/621858e3000e70ad1217c0700d576ad0
东森新闻,p3p://108.181.20.159:34853/61468afa0005b339ea7014d376a616f3
中视新闻,p3p://108.181.20.159:34853/61ff2b9d0004cfe6bb9a99f71e1c4c92
寰宇新闻,p3p://108.181.20.159:34853/653cd4a900049a4206d258a92e941b10
寰宇新闻,p3p://108.181.20.159:34853/658c2b7c000345333cbc04ad22f9705c
三立新闻,p3p://108.181.20.159:34853/6014c896000c7101401f67cc5477681b
民视新闻,p3p://108.181.20.159:34853/602f1f4a000aa86fa700c49817387f81
台视新闻,p3p://108.181.20.159:34853/62caf1dc000525b3cbb4de6e3c0e2af8
年代新闻,p3p://108.181.20.159:34853/5fe09fec000ac0127462c4ac6b1f16a3
镜新闻,p3p://108.181.20.159:34853/63ebd33c0003c437e26ae87279d061f1
非凡新闻,p3p://108.181.20.159:34853/6146918a000a6ec0ea89b8904d520fbf
壹新闻,p3p://108.181.20.159:34853/621dbb640001cb2b272027f74da62753
壹综合,p3p://108.181.20.159:34853/64e36a09000d3453a98b615460a544cd
华视新闻,p3p://108.181.20.159:34853/632c706b0009d57248864b64705a59a0
寰宇新闻台湾,p3p://108.181.20.159:34853/612d7c11000c9faf888ebf9f3276784e
三立inews,p3p://108.181.20.159:34853/644f81c10003ba2367cad2610d3a2ab5
三立inews,p3p://108.181.20.159:34853/643a6b71000a47fb156c2a403510409b
东森财经,p3p://108.181.20.159:34853/61468bd70005123dea7373f226636dba
非凡商业,p3p://108.181.20.159:34853/621dbc3b00051ea5272370aa6e685347
博斯运动1,p3p://108.181.20.159:34853/61f02576000b2c0a80eb0552388d145e
博斯运动2,p3p://108.181.20.159:34853/62639c49000784a03813882a6f5c7e5d
智林体育,p3p://108.181.20.159:34853/62148d7e000079c103453a521daa6e9f
民视,p3p://108.181.20.159:34853/6001ba8400051d89f5b151a63fa96419
台视,p3p://108.181.20.159:34853/612ee2240008f3db8e0578dc59406f9e
华视,p3p://108.181.20.159:34853/61eff95c000bcf35803ebfe7426e2914
中视,p3p://108.181.20.159:34853/621dab720008820a26e1e06b75653395
HBO原创,p3p://108.181.20.159:34853/623a6e38000091d497395ce957b27132
HBO家庭,p3p://108.181.20.159:34853/623a706d0003edf59741fcc023dc0089
HBO巨献,p3p://108.181.20.159:34853/623a700000069676974053b555b700d4
HBO HD,p3p://108.181.20.159:34853/64e364fb000a0212a977a1cd342976da
美亚电影,p3p://108.181.20.159:34853/62883c4f000a4ca3c722d5ec04fb74e7
东风 37,p3p://108.181.20.159:34853/65e43760000a035494a8bab255152210
年代Much,p3p://108.181.20.159:34853/65e4394b00052e1194b03760797b4570
龙祥时代,p3p://108.181.20.159:34853/60115453000a238d32a1418142be77f7
东森电影,p3p://108.181.20.159:34853/62c103a5000b5a66a4eacca77822079a
东森洋片,p3p://108.181.20.159:34853/64c62c06000d1cf03751bf246ed813e7
好莱坞电影,p3p://108.181.20.159:34853/62cee8b3000ea6aedb30a55616047866
龙华电影,p3p://108.181.20.159:34853/621471310004d28d02d6aeb471c265ec
AXN台湾,p3p://108.181.20.159:34853/6258ddc5000ee8a40e1bc8f50dec545c
EYE戏剧,p3p://108.181.20.159:34853/64c62f0c000d47c0375d8ea3081775da
EYE旅游,p3p://108.181.20.159:34853/64c105a500023b4e2333fd1453e42393
罪案追缉CI,p3p://108.181.20.159:34853/623baf7a0004e5d79c2047cd46107be2
彩昌影剧,p3p://108.181.20.159:34853/621de2ed000a255d27ba994346c66a7c
尼克JR,p3p://108.181.20.159:34853/6233e05300064fcf7d9f8a39563b6c75
达芬奇,p3p://108.181.20.159:34853/62011f820008c9f3c33ae0231cf86a05
EL生活英语,p3p://108.181.20.159:34853/624888bb000b784ace507da37b7906ea
靖天卡通,p3p://108.181.20.159:34853/625b6d3800022fe9181c1ee5362c159d
Z频道,p3p://108.181.20.159:34853/64c7ce3f000afa423db36d3f378c386d
博斯高球1,p3p://108.181.20.159:34853/626b4058000aaf3b55ebf11727dd34f5
博斯高球2,p3p://108.181.20.159:34853/6258e1c9000c6f010e2b77e9601b5186
博斯无限1,p3p://108.181.20.159:34853/647cba27000a6f78186e481d11013645
博斯无限2,p3p://108.181.20.159:34853/6146901b0006875bea841df772893d7b
Star World,p3p://108.181.20.159:34853/621dc4640002052a2743501031f65ed4
Animax,p3p://108.181.20.159:34853/61e0f9f0000ec6db45a9e87848424184
HITS,p3p://108.181.20.159:34853/6233e648000735057db6cf734adf440d
探索亚洲,p3p://108.181.20.159:34853/623bc4f4000da3919c742e942bdb3571
BBC Lifestyle,p3p://108.181.20.159:34853/64026f590000e9663abc652f25176282
BBC earth,p3p://108.181.20.159:34853/6444eb2e000921503e6ecfe873cd10b1
尼克儿童,p3p://108.181.20.159:34853/6233e0ca0000ca8f7da159a76b755519
CN卡通,p3p://108.181.20.159:34853/61ded38e000d52023d43f93e0ee00012
中旺电视,p3p://108.181.20.159:34853/5fe09c570001addf7454c44e021f76be
中视箐采,p3p://108.181.20.159:34853/621db1fb0006fbf526fb672712522a46
动物星球,p3p://108.181.20.159:34853/6214894b0007e3120334d50a59d03689
龙华影剧,p3p://108.181.20.159:34853/65e4428e00043fa694d464e62de86858
亚洲美食,p3p://108.181.20.159:34853/62c9a44500000cd3c69dc74b77c62c82
龙华卡通,p3p://108.181.20.159:34853/6264b6e0000669483c6365b319d43878
靖洋卡通,p3p://108.181.20.159:34853/626104fd000e0f742df488f03ab9480b
TLC台湾,p3p://108.181.20.159:34853/5fe16de700083ba97787607e74d90cb5
爱尔达影剧,p3p://108.181.20.159:34853/644f91780000980d6808346f494d7ec1
亚洲旅游,p3p://108.181.20.159:34853/61e4f963000c710c55474e4e1e2273d9
公视,p3p://108.181.20.159:34853/63ebf0b7000e7d27e2de13a9113e7096
壹电影,p3p://108.181.20.159:34853/651c3a7e00035f9e8778a18d0aeb27f1
纬来日本,p3p://108.181.20.159:34853/5fe1add80007bbbd788125c43bf36060
靖天日本,p3p://108.181.20.159:34853/612db74f000c333c897629ac70920bef
靖天国际,p3p://108.181.20.159:34853/612db8220006940e897960753ab534e9
龙华日韩,p3p://108.181.20.159:34853/621e1d0e00085766289da9bb1d7120af
靖天戏剧,p3p://108.181.20.159:34853/612db70e000298f98975294e4645098b
影迷数位电影,p3p://108.181.20.159:34853/6223ae1b0007136f3e5c44280e3300fa
Eleven 1,p3p://108.181.20.159:34853/6027f40400042e0d8b002a1b0af27e77
Eleven 2,p3p://108.181.20.159:34853/6025f1d0000440c783278efb13a4147e
Momo亲子,p3p://108.181.20.159:34853/61e0ffbf000c4e3545c098666cb76c2d
FTV影剧,p3p://108.181.20.159:34853/63ebf3c5000246e9e2e9ff2f72d22633
FTV综艺,p3p://108.181.20.159:34853/63ebf41d000b6335e2eb595050b6303b
FTV旅游,p3p://108.181.20.159:34853/63ebf4b70008a733e2edb2296e997eb6
龙华偶像,p3p://108.181.20.159:34853/609bb1b0000732744f174daa791d3b43
