🌞央视频道,#genre#
蔡依林《2013Myself 台北演唱会完整版》,https://vd2.bdstatic.com/mda-nmuh0hr8u0u6cte0/576p/h264/1672315785506572864/mda-nmuh0hr8u0u6cte0.mp4
蔡依林《2014 Play 呸 演唱会 完整版》,https://vd2.bdstatic.com/mda-nmv6mkd1h1nadgd2/576p/h264/1672376027911881335/mda-nmv6mkd1h1nadgd2.mp4
蔡依林《2015 世界巡回演唱会 完整版》,https://vd3.bdstatic.com/mda-nmv7p5ckgd1y0q4r/576p/h264/1672378806357641364/mda-nmv7p5ckgd1y0q4r.mp4
蔡依林演唱会,https://alimov2.a.kwimgs.com/upic/2020/07/13/17/BMjAyMDA3MTMxNzEyMzZfODY2NDU4ODQ1XzMyMjk2MDQ4MzQ4XzJfMw==_b_B8f6ffb1ac85e8c6f0363ee3c3076d8df.mp4
萧亚轩《2001 夏日精彩 演唱会 完整版》,https://vd3.bdstatic.com/mda-nmva6i471kzy4s4w/576p/h264/1672384680417583405/mda-nmva6i471kzy4s4w.mp4
萧亚轩《2003年 Up2U 演唱会 完整版》,https://vd2.bdstatic.com/mda-nmv9c6vf0gmdvtcm/576p/h264/1672382727349291441/mda-nmv9c6vf0gmdvtcm.mp4
萧亚轩《2009 WOW3 LIVE 演唱会 完整版》,https://vd3.bdstatic.com/mda-pa3kh2zwascgw2c2/576p/h264/1672843937904836811/mda-pa3kh2zwascgw2c2.mp4
张惠妹《2010阿密特演唱会 高清完整版》,https://vd2.bdstatic.com/mda-pa4ggwqkg1hknakr/576p/h264/1672919548156014099/mda-pa4ggwqkg1hknakr.mp4
张惠妹《2013世界巡回演唱会完整版》,https://vd2.bdstatic.com/mda-pa59wsxnp6hvw6cd/576p/h264/1672989122541301764/mda-pa59wsxnp6hvw6cd.mp4
李宗盛《2006理性与感性演唱会 完整版》,https://vd4.bdstatic.com/mda-pb24ivm6mtvf47cw/hd/cae_h264/1675401338311630042/mda-pb24ivm6mtvf47cw.mp4
李宗盛《2016既然青春留不住演唱会完整版》,https://vd2.bdstatic.com/mda-nmm5d7310djqaw0d/576p/h264/1671681105695580161/mda-nmm5d7310djqaw0d.mp4
莫文蔚《2001好莫文蔚演唱会 4K高清修复 完整版》,https://vd3.bdstatic.com/mda-pb648pb8uqranzvw/hd/cae_h264/1675746234053274788/mda-pb648pb8uqranzvw.mp4
莫文蔚《2011回蔚 台北小巨蛋演唱会 完整版》,https://vd3.bdstatic.com/mda-pb658x0xe19hqdpp/360p/h264/1675741571130020178/mda-pb658x0xe19hqdpp.mp4
梁静茹《2001年 七夕勇气演唱会&完整版》,https://vd2.bdstatic.com/mda-pa97ypqyc6wu0zk8/576p/h264/1673329490406586933/mda-pa97ypqyc6wu0zk8.mp4
梁静茹《2002 Time&Love演唱会 完整版》,https://vd3.bdstatic.com/mda-pa98qb25xtnnbn8x/576p/h264/1673331155408906723/mda-pa98qb25xtnnbn8x.mp4
郑秀文《2015 touch mi巡回演唱会 完整版》,https://vd2.bdstatic.com/mda-nmpj84w16e73taxy/576p/h264/1671889503106158757/mda-nmpj84w16e73taxy.mp4
杨千嬅《2010世界巡回演唱会 完整版》,https://vd2.bdstatic.com/mda-pa5egbg196xxmt2d/576p/h264/1673001655021314889/mda-pa5egbg196xxmt2d.mp4
杨千嬅《2015Lets Begin演唱会 完整版》,https://vd4.bdstatic.com/mda-pa5dji395y8xmq6z/576p/h264/1672999545437013514/mda-pa5dji395y8xmq6z.mp4
王菲《98-99唱游大世界 演唱会 完整版》,https://vd4.bdstatic.com/mda-pa38b031238njta3/hd/cae_h264/1672923987187598030/mda-pa38b031238njta3.mp4
王菲《2016 幻乐一场 演唱会 完整版》,https://vd2.bdstatic.com/mda-nmu5mwp547ea2qqi/hd/cae_h264/1672354630123138948/mda-nmu5mwp547ea2qqi.mp4
陈慧娴《1989几时再见 告别歌坛 演唱会》,https://vd3.bdstatic.com/mda-pa38zbarmey6ce76/360p/h264/1672813359525431064/mda-pa38zbarmey6ce76.mp4
陈慧娴1996年演唱会,https://alimov2.a.kwimgs.com/upic/2021/10/03/15/BMjAyMTEwMDMxNTUzNTFfMTE0Mzc4ODk3OF81ODM0NDAyOTMyMl8yXzM=_b_B85495f852ff71a0887f689798176cc08.mp4
陈慧娴《2003重返歌坛演唱会 完整版》,https://vd3.bdstatic.com/mda-pa2f7a9v7tx0rjcn/hd/cae_h264/1672852494712879502/mda-pa2f7a9v7tx0rjcn.mp4
陈慧娴《2014 30周年演唱会 高清完整 珍藏版》,https://vd2.bdstatic.com/mda-nmkc1znfw4dz5tbj/576p/h264/1671612650824205354/mda-nmkc1znfw4dz5tbj.mp4
陈慧娴《2016年Priscilla-ism演唱会完整版》,https://vd2.bdstatic.com/mda-nmkdh8zu3b6jeur2/576p/h264/1671615353015464234/mda-nmkdh8zu3b6jeur2.mp4
陈慧娴告别演唱会,https://alimov2.a.kwimgs.com/upic/2021/01/06/20/BMjAyMTAxMDYyMDM3MDlfODI4NTk1NTQ0XzQxOTc4MTcyNTcwXzJfMw==_b_B433cd58306ccc133cade9d3cdcf0b0f1.mp4
陈慧琳《2002 飞天舞会演唱会 完整版》,https://vd4.bdstatic.com/mda-panghz9yd2itiarg/576p/h264/1674474198720485545/mda-panghz9yd2itiarg.mp4
陈慧琳《2005纸醉金迷演唱会 完整版》,https://vd2.bdstatic.com/mda-pani2ii7ab475aqv/576p/h264/1674478244611200996/mda-pani2ii7ab475aqv.mp4
陈慧琳《2008 演唱会 完整版》,https://vd2.bdstatic.com/mda-pap5g5hdrs3a2f9n/hd/cae_h264/1674535115951758244/mda-pap5g5hdrs3a2f9n.mp4
李宇春《2014why me十周年 演唱会完整版》,https://vd3.bdstatic.com/mda-pa657mq60fuufg2k/576p/h264/1673063716911647630/mda-pa657mq60fuufg2k.mp4
李宇春《2016野蛮生长演唱会 重庆站 完整版》,https://vd2.bdstatic.com/mda-pa66z25sfybxrtnb/360p/h264/1673067794659521040/mda-pa66z25sfybxrtnb.mp4
李宇春《2018年 “流行”演唱会 北京站 完整版》,https://vd4.bdstatic.com/mda-pa6ai2q6tnihvw1a/576p/h264/1673076887061763198/mda-pa6ai2q6tnihvw1a.mp4
张靓颖《2011 我的模样演唱会 高清完整版》,https://vd4.bdstatic.com/mda-pa6drcydexjxs77s/576p/h264/1673085018757516458/mda-pa6drcydexjxs77s.mp4
张靓颖《2012 “倾听”演唱会 高清 完整版》,https://vd4.bdstatic.com/mda-pa754jpi39ku61b2/576p/h264/1673149309487139562/mda-pa754jpi39ku61b2.mp4
张靓颖《2015 中国巡回演唱会 北京站 完整版》,https://vd2.bdstatic.com/mda-pa75yhuj2fm0mt8m/576p/h264/1673151621612626340/mda-pa75yhuj2fm0mt8m.mp4
小虎队《1995 虎啸龙腾演唱会》珍藏 完整版版,https://vd3.bdstatic.com/mda-paa1pps10rftbfvu/hd/cae_h264/1673418256085401013/mda-paa1pps10rftbfvu.mp4
“第一天团”纵贯线《台北2009「出发」演唱会致敬经典 完整版》,https://vd3.bdstatic.com/mda-pac5q1he7r5wjykx/576p/h264/1673583274906869271/mda-pac5q1he7r5wjykx.mp4
动力火车《2016年下一站台北演唱会 高清 完整版》,https://vd4.bdstatic.com/mda-nmh64c39b2ss5p7j/576p/h264/1671338273583946669/mda-nmh64c39b2ss5p7j.mp4
S H E《2014 世界巡回演唱会 台北站 完整版》,https://vd2.bdstatic.com/mda-nmtebs1e731y7hfu/576p/h264/1672223127459067725/mda-nmtebs1e731y7hfu.mp4
S H E《2018 十七周年台北演唱会 完整版》,https://vd2.bdstatic.com/mda-nmtfbgevwx16brb0/576p/h264/1672224992649095576/mda-nmtfbgevwx16brb0.mp4
S H E《4EVER世界巡回演唱会 完整版》珍藏版,https://vd3.bdstatic.com/mda-nmkefmyd0arci215/576p/h264/1671618057578437373/mda-nmkefmyd0arci215.mp4
草蜢乐队《2005我们的演唱会 高清修复完整版》,https://vd4.bdstatic.com/mda-pab49n7eagcjyh3a/576p/h264/1673493039443053267/mda-pab49n7eagcjyh3a.mp4
草蜢乐队《2010 年25载香港演唱会 完整版》,https://vd2.bdstatic.com/mda-pabcjgycy75qd28g/576p/h264/1673514880213259882/mda-pabcjgycy75qd28g.mp4
宝丽金《成立20周年 1990群星演唱会完整版》,https://vd3.bdstatic.com/mda-pbp4sapcn5kmpxhg/hd/cae_h264/1677214872094217006/mda-pbp4sapcn5kmpxhg.mp4
宝丽金《成立25周年 群星演唱会完整版》,https://vd2.bdstatic.com/mda-pbq9cde2ii3ti6dc/hd/cae_h264/1677311810110678172/mda-pbq9cde2ii3ti6dc.mp4
“宝丽金《成立30周年 群星演唱会完整版》,https://vd2.bdstatic.com/mda-pbr4g2edssnu2heu/576p/h264/1677381478074490840/mda-pbr4g2edssnu2heu.mp4
🍁经典剧场,#genre#
毒液2,https://vip.lzcdn2.com/20220530/7945_ffa14188/1200k/hls/mixed.m3u8
第二十条TH,https://vip.ffzy-play2.com/20240215/59562_169d8bd2/2000k/hls/mixed.m3u8
狄仁杰之通天帝国,https://vip.ffzy-play2.com/20221021/129_ed646884/index.m3u8
长津湖之水门桥,https://cdn17.yzzy-online.com/20230817/16230_2dbddb92/2000k/hls/index.m3u8
无间道2,https://vip.lzcdn2.com/20220323/300_8be28e1c/index.m3u8
无间道3,https://vip.ffzy-play2.com/20221127/1567_f1965b4b/index.m3u8

猩球崛起一,https://www.4k-av.com/movie/006491-rise-of-the-planet-of-the-apes/720P/squawu.m3u8
猩球崛起二,https://www.4k-av.com/movie/006493-dawn-of-the-planet-of-the-apes/720P/prhcgr.m3u8
猩球崛起三,https://www.4k-av.com/movie/006534-war-of-the-planet-of-the-apes/720P/gdpwas.m3u8
死神来了一,https://www.4k-av.com/movie/006813-final-destination/720P/rwhpvj.m3u8
死神来了三,https://www.4k-av.com/movie/006815-final-destination-3/720P/dhvfdp.m3u8
死神来了四,https://www.4k-av.com/movie/006816-the-final-destination/720P/cyztno.m3u8
死神来了五,https://www.4k-av.com/movie/006817-final-destination-5/720P/gubtbe.m3u8
敢死队一,https://www.4k-av.com/movie/003727-the-expendables/720P/hhbyjr.m3u8
敢死队二,https://www.4k-av.com/movie/003728-the-expendables-2/720P/ltsrgj.m3u8
敢死队三,https://www.4k-av.com/movie/003729-the-expendables-3/720P/nehrcm.m3u8
阿凡达,https://www.4k-av.com/movie/000419-avatar/720P/prlxvl.m3u8
雷神一,https://www.4k-av.com/movie/000706-thor/720P/pkrykk.m3u8
雷神二,https://www.4k-av.com/movie/000707-thor-the-dark-world/720P/zqlqfh.m3u8
钢铁侠一,https://www.4k-av.com/movie/000595-iron-man/720P/ojxqns.m3u8
钢铁侠二,https://www.4k-av.com/movie/000596-iron-man-2/720P/quxicx.m3u8
钢铁侠三,https://www.4k-av.com/movie/000597-iron-man-3/720P/adpukg.m3u8
绿巨人一,https://www.4k-av.com/movie/000496-hulk/720P/rvxeoy.m3u8
绿巨人二,https://www.4k-av.com/movie/000497-the-incredible-hulk/720P/hgdxvn.m3u8
速度与激情一,https://www.4k-av.com/movie/001132-the-fast-and-the-furious/720P/zloopv.m3u8
速度与激情二,https://www.4k-av.com/movie/001133-2-fast-2-furious/720P/zmplgv.m3u8
速度与激情三,https://www.4k-av.com/movie/001134-the-fast-and-the-furious-tokyo-drift/720P/cvvbno.m3u8
速度与激情四,https://www.4k-av.com/movie/001135-fast-furious/720P/kapzdv.m3u8
速度与激情五,https://www.4k-av.com/movie/001136-fast-five/720P/dvewmd.m3u8
速度与激情六,https://www.4k-av.com/movie/001137-furious-6/720P/xdenpy.m3u8
速度与激情七,https://www.4k-av.com/movie/001138-fast-furious-7/720P/zrzdss.m3u8
速度与激情八,https://www.4k-av.com/movie/001139-the-fate-of-the-furious/720P/aglebm.m3u8
疾速追杀一,https://www.4k-av.com/movie/001014-john-wick/720P/wnpzla.m3u8
疾速追杀二,https://www.4k-av.com/movie/001015-john-wick-chapter-2/720P/zwjyax.m3u8
杀人漫画,https://www.4k-av.com/movie/001440-killer-toon/720P/hbywso.m3u8
变形金刚一,https://www.4k-av.com/movie/001427-transformers/720P/vbuxle.m3u8
变形金刚二,https://www.4k-av.com/movie/001428-transformers-revenge-of-the-fallen/720P/znvxxk.m3u8
变形金刚三,https://www.4k-av.com/movie/001429-transformers-dark-of-the-moon/720P/hvtgot.m3u8
变形金刚四,https://www.4k-av.com/movie/001430-transformers-age-of-extinction/720P/hbkhqr.m3u8
变形金刚五,https://www.4k-av.com/movie/001431-transformers-the-last-knight/720P/hklcbx.m3u8
变形金刚六,https://www.4k-av.com/movie/001432-bumblebee/720P/snxorh.m3u8
黑客帝国一,https://www.4k-av.com/movie/001737-the-matrix/720P/orpzmm.m3u8
黑客帝国二,https://www.4k-av.com/movie/001738-the-matrix-reloaded/720P/jfgctm.m3u8
黑客帝国三,https://www.4k-av.com/movie/001739-the-matrix-revolutions/720P/tmosfg.m3u8
生化危机一,https://www.4k-av.com/movie/002844-resident-evil/720P/nreqml.m3u8
生化危机二,https://www.4k-av.com/movie/002845-resident-evil-apocalypse/720P/mucldu.m3u8
生化危机三,https://www.4k-av.com/movie/002846-resident-evil-extinction/720P/utrlqq.m3u8
生化危机四,https://www.4k-av.com/movie/002847-resident-evil-afterlife/720P/yypfxn.m3u8
生化危机五,https://www.4k-av.com/movie/002848-resident-evil-retribution/720P/qhobrx.m3u8
生化危机六,https://www.4k-av.com/movie/002849-resident-evil-the-final-chapter/720P/wpxbgn.m3u8
盗梦空间,https://www.4k-av.com/movie/002837-inception/720P/innbcj.m3u8
电锯惊魂一,https://www.4k-av.com/movie/003743-saw/720P/mambqc.m3u8
电锯惊魂二,https://www.4k-av.com/movie/003744-saw-ii/720P/ypecxb.m3u8
电锯惊魂三,https://www.4k-av.com/movie/003745-saw-iii/720P/ilqivd.m3u8
电锯惊魂四,https://www.4k-av.com/movie/003746-saw-iv/720P/qencjb.m3u8
电锯惊魂五,https://www.4k-av.com/movie/003747-saw-v/720P/grijgm.m3u8
电锯惊魂六,https://www.4k-av.com/movie/003748-saw-vi/720P/qshcip.m3u8
电锯惊魂七,https://www.4k-av.com/movie/003749-saw-3d/720P/vdhewg.m3u8
电锯惊魂八,https://www.4k-av.com/movie/003750-jigsaw/720P/bezkgm.m3u8
电锯惊魂九,https://www.4k-av.com/movie/003751-spiral-from-the-book-of-saw/720P/pzruoi.m3u8
电锯惊魂十,https://www.4k-av.com/movie/003752-saw-x/720P/zxhohu.m3u8
咒怨一,https://www.4k-av.com/movie/003740-ju-on-the-grudge/720P/fyhgeq.m3u8
咒怨二,https://www.4k-av.com/movie/003741-ju-on-the-grudge-2/720P/jsqgeu.m3u8
拳霸一,https://www.4k-av.com/movie/004903-ong-bak/720P/lbuhxk.m3u8
拳霸二,https://www.4k-av.com/movie/004904-ong-bak-2/720P/regmqc.m3u8
拳霸三,https://www.4k-av.com/movie/004905-ong-bak-3/720P/qbohzp.m3u8

倩女幽魂妖魔道,http://jsmov2.a.yximgs.com/bs3/video-hls/5232901391302199073_hlsb.m3u8
倩女幽魂人间道,http://jsmov2.a.yximgs.com/bs3/video-hls/5250634317044855747_hlsb.m3u8
倩女幽魂道道道,http://jsmov2.a.yximgs.com/bs3/video-hls/5216294367991385255_hlsb.m3u8
A计划,http://jsmov2.a.yximgs.com/bs3/video-hls/5240501212096709355_hlsb.m3u8

中南海保镖,https://cdn12.yzzy-tv-cdn.com/20221209/8943_e3bd0850/index.m3u8
杀手之王,https://cdn10.yzzy-tv-cdn.com/20221023/2307_200a0670/index.m3u8
太极张三丰,https://cdn8.yzzy-tv-cdn.com/20220713/4780_8d927b57/index.m3u8
黄飞鸿之一:壮志凌云,https://cdn4.yzzy-tv-cdn.com/20220617/21900_8ceba9f5/index.m3u8
黄飞鸿之二:男儿当自强,https://cdn4.yzzy-tv-cdn.com/20220606/17341_21dfaf46/index.m3u8
冒险王,https://cdn4.yzzy-tv-cdn.com/20220608/17622_c083f16b/index.m3u8
精武英雄,https://cdn5.yzzy-tv-cdn.com/20220607/22255_9e00edb7/index.m3u8
少林寺,https://cdn4.yzzy-tv-cdn.com/20220606/17324_133ab69b/index.m3u8


神话,https://vip.ffzy-play6.com/20221017/20_989dd1f8/index.m3u8
特务迷城,https://vip.ffzy-play6.com/20221019/111_6edaadc7/index.m3u8
神奇燕尾服,https://vip.ffzy-play6.com/20221019/127_851b9820/index.m3u8
我是谁,https://vip.ffzy-play6.com/20221022/881_da82c5bb/index.m3u8
宝贝计划,https://vip.ffzy-play2.com/20221021/73_d5c05ae2/index.m3u8
辛亥革命,https://vip.ffzy-play6.com/20221021/591_72533d75/index.m3u8
千机变,https://vip.ffzy-play2.com/20221019/21_687fe198/index.m3u8
警察故事续集,https://vip.ffzy-play7.com/20221115/4687_1e3f6f8c/index.m3u8
警察故事3,https://vip.ffzy-play7.com/20221206/8266_97359a93/index.m3u8
警察故事4,https://vip.ffzy-play6.com/20221129/9292_f6b1a849/index.m3u8
警察故事2013,https://vip.ffzy-play6.com/20221021/494_7e9bef86/index.m3u8
新警察故事,https://vip.ffzy-play6.com/20221017/15_7bd9a94d/index.m3u8
超级计划,https://vip.ffzy-play7.com/20221112/3764_fd2b007a/index.m3u8
A计划续集,https://vip.ffzy-play7.com/20221115/4412_bf4bdaf6/index.m3u8
飞鹰计划,https://vip.ffzy-play6.com/20221112/6252_a77ddc97/index.m3u8
龙的心,https://vip.ffzy-play7.com/20221115/4539_8b9150f6/index.m3u8
玻璃樽,https://vip.ffzy-play7.com/20221112/3750_97a1bebc/index.m3u8
攀登者,https://vip.ffzy-play7.com/20221111/3124_7cca31fc/index.m3u8

新上海滩,https://vip.ffzy-play.com/20221015/880_937cdc1a/index.m3u8
精装追女仔之2,https://vip.ffzy-play6.com/20221116/7250_93049e15/index.m3u8
监狱风云1,https://vip.lz-cdn3.com/20230114/17167_f0f5a918/index.m3u8
监狱风云2,https://vip.lz-cdn3.com/20230114/17169_e351e7c8/index.m3u8
英雄本色1,https://vip.ffzy-play7.com/20221115/4617_be0491ea/index.m3u8
英雄本色2,https://vip.ffzy-play7.com/20221115/4807_eeca808f/index.m3u8
英雄本色3,https://vip.lz-cdn7.com/20230411/15301_64c1550f/index.m3u8
纵横四海,https://vip.ffzy-play7.com/20221112/3463_4e05c55e/index.m3u8

寒战2,https://vip.lz-cdn3.com/20220907/12892_5eb849b0/index.m3u8
澳门风云1,https://vip.ffzy-online.com/20221015/587_536debfc/index.m3u8
澳门风云2,https://vip.lz-cdn8.com/20220903/25590_a12ec6f7/index.m3u8
澳门风云3,https://vip.lz-cdn8.com/20220903/25592_5fdbb860/index.m3u8
赌神2,https://vip.lz-cdn.com/20220622/20003_820596d4/index.m3u8

笑傲江湖,http://1.94.31.214:35455/huya/26355790
天龙八部,http://1.94.31.214:35455/huya/23903123
西游记,http://1.94.31.214:35455/huya/26355861
三国演义,http://1.94.31.214:35455/huya/11602081
封神榜,http://1.94.31.214:35455/huya/29465849
射雕英雄传,http://1.94.31.214:35455/huya/23824164
🫂潜伏,#genre#
第01集,https://vip.ffzy-online.com/20221205/28957_74a673b3/index.m3u8
第02集,https://vip.ffzy-online.com/20221205/28946_27fa86fc/index.m3u8
第03集,https://vip.ffzy-online.com/20221205/28948_fbc4d383/index.m3u8
第04集,https://vip.ffzy-online.com/20221205/28949_845a8c27/index.m3u8
第05集,https://vip.ffzy-online.com/20221205/28952_08e78fa5/index.m3u8
第06集,https://vip.ffzy-online.com/20221205/28951_8bf94fb5/index.m3u8
第07集,https://vip.ffzy-online.com/20221205/28950_e5a2e4dd/index.m3u8
第08集,https://vip.ffzy-online.com/20221205/28954_1d836daf/index.m3u8
第09集,https://vip.ffzy-online.com/20221205/28953_b904a854/index.m3u8
第10集,https://vip.ffzy-online.com/20221206/29176_b0e02315/index.m3u8
第11集,https://vip.ffzy-online.com/20221205/28966_d0885ecc/index.m3u8
第12集,https://vip.ffzy-online.com/20221205/28968_4ff7ebd9/index.m3u8
第13集,https://vip.ffzy-online.com/20221205/28956_dfd74eb6/index.m3u8
第14集,https://vip.ffzy-online.com/20221205/28959_f9bb1253/index.m3u8
第15集,https://vip.ffzy-online.com/20221205/28958_bbe66bda/index.m3u8
第16集,https://vip.ffzy-online.com/20221205/28960_6f0f9a34/index.m3u8
第17集,https://vip.ffzy-online.com/20221205/28961_54742926/index.m3u8
第18集,https://vip.ffzy-online.com/20221205/28964_6396f697/index.m3u8
第19集,https://vip.ffzy-online.com/20221205/28963_e29ee2cc/index.m3u8
第20集,https://vip.ffzy-online.com/20221205/28962_e41fea79/index.m3u8
第21集,https://vip.ffzy-online.com/20221205/28976_0759c115/index.m3u8
第22集,https://vip.ffzy-online.com/20221205/28967_fbb27b47/index.m3u8
第23集,https://vip.ffzy-online.com/20221205/28965_a9005b60/index.m3u8
第24集,https://vip.ffzy-online.com/20221205/28969_0c3e9538/index.m3u8
第27集,https://vip.ffzy-online.com/20221205/28979_385aef8b/index.m3u8
第28集,https://vip.ffzy-online.com/20221205/28970_f038be74/index.m3u8
第29集,https://vip.ffzy-online.com/20221205/28971_5007e2c3/index.m3u8
第30集,https://vip.ffzy-online.com/20221205/28972_e5ac82bf/index.m3u8
🎦齐天大圣,#genre# 
第01集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第01集/index.m3u8
第02集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第02集/index.m3u8
第03集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第03集/index.m3u8
第04集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第04集/index.m3u8
第05集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第05集/index.m3u8
第06集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第06集/index.m3u8
第07集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第07集/index.m3u8
第08集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第08集/index.m3u8
第09集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第09集/index.m3u8
第10集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第10集/index.m3u8
第11集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第11集/index.m3u8
第12集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第12集/index.m3u8
第13集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第13集/index.m3u8
第14集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第14集/index.m3u8
第15集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第15集/index.m3u8
第16集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第16集/index.m3u8
第17集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第17集/index.m3u8
第18集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第18集/index.m3u8
第19集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第19集/index.m3u8
第20集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第20集/index.m3u8
第21集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第21集/index.m3u8
第22集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第22集/index.m3u8
第23集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第23集/index.m3u8
第24集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第24集/index.m3u8
第25集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第25集/index.m3u8
第26集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第26集/index.m3u8
第27集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第27集/index.m3u8
第28集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第28集/index.m3u8
第29集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第29集/index.m3u8
第30集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第30集/index.m3u8
第31集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第31集/index.m3u8
第32集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第32集/index.m3u8
第33集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第33集/index.m3u8
第34集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第34集/index.m3u8
第35集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第35集/index.m3u8
第36集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第36集/index.m3u8
第37集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第37集/index.m3u8
第38集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第38集/index.m3u8
第39集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第39集/index.m3u8
第40集,https://p.bvvvvvvv7f.com/video/qitiandashengsunwukongguoyu/第40集/index.m3u8



🎦神话2010,#genre#
第01集,https://c1.rrcdnbf6.com/video/shenhua2010/第01集/index.m3u8
第02集,https://c1.rrcdnbf4.com/video/shenhua2010/第02集/index.m3u8
第03集,https://c1.rrcdnbf6.com/video/shenhua2010/第03集/index.m3u8
第04集,https://c1.rrcdnbf4.com/video/shenhua2010/第04集/index.m3u8
第05集,https://c1.rrcdnbf6.com/video/shenhua2010/第05集/index.m3u8
第06集,https://c1.rrcdnbf6.com/video/shenhua2010/第06集/index.m3u8
第07集,https://c1.rrcdnbf5.com/video/shenhua2010/第07集/index.m3u8
第08集,https://c1.rrcdnbf6.com/video/shenhua2010/第08集/index.m3u8
第09集,https://c1.rrcdnbf6.com/video/shenhua2010/第09集/index.m3u8
第10集,https://c1.rrcdnbf6.com/video/shenhua2010/第10集/index.m3u8
第11集,https://c1.rrcdnbf6.com/video/shenhua2010/第11集/index.m3u8
第12集,https://c1.rrcdnbf4.com/video/shenhua2010/第12集/index.m3u8
第13集,https://c1.rrcdnbf4.com/video/shenhua2010/第13集/index.m3u8
第14集,https://c1.rrcdnbf6.com/video/shenhua2010/第14集/index.m3u8
第15集,https://c1.rrcdnbf6.com/video/shenhua2010/第15集/index.m3u8
第16集,https://c1.rrcdnbf5.com/video/shenhua2010/第16集/index.m3u8
第17集,https://c1.rrcdnbf6.com/video/shenhua2010/第17集/index.m3u8
第18集,https://c1.rrcdnbf6.com/video/shenhua2010/第18集/index.m3u8
第19集,https://c1.rrcdnbf6.com/video/shenhua2010/第19集/index.m3u8
第20集,https://c1.rrcdnbf6.com/video/shenhua2010/第20集/index.m3u8
第21集,https://c1.rrcdnbf4.com/video/shenhua2010/第21集/index.m3u8
第22集,https://c1.rrcdnbf4.com/video/shenhua2010/第22集/index.m3u8
第23集,https://c1.rrcdnbf5.com/video/shenhua2010/第23集/index.m3u8
第24集,https://c1.rrcdnbf6.com/video/shenhua2010/第24集/index.m3u8
第25集,https://c1.rrcdnbf6.com/video/shenhua2010/第25集/index.m3u8
第26集,https://c1.rrcdnbf6.com/video/shenhua2010/第26集/index.m3u8
第27集,https://c1.rrcdnbf6.com/video/shenhua2010/第27集/index.m3u8
第28集,https://c1.rrcdnbf6.com/video/shenhua2010/第28集/index.m3u8
第29集,https://c1.rrcdnbf6.com/video/shenhua2010/第29集/index.m3u8
第30集,https://c1.rrcdnbf4.com/video/shenhua2010/第30集/index.m3u8
第31集,https://c1.rrcdnbf4.com/video/shenhua2010/第31集/index.m3u8
第32集,https://c1.rrcdnbf5.com/video/shenhua2010/第32集/index.m3u8
