🇨🇳央卫港台,#genre#
CCTV5+-04,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV5+
緯來體育,http://122.117.71.103:8692/纬来体育.m3u8
緯來體育1,rtmp://60.248.77.83/sat/tv721
緯來體育2,http://125.227.210.55:8155/VideoInput/play.ts
緯來體育3,rtmp://59.124.75.138/sat/tv721
緯來體育4,https://cdn.iptv8k.top/dl/jrys.php?id=292&amp;time=20240926215313&amp;ip=111.229.253.40
緯來體育5,rtmp://219.80.97.25/sat/tv721
緯來體育6,rtmp://f13h.mine.nu/sat/tv721
緯來體育7,rtmp://f13h.mine.nu/sat/tv721
纬来体育8,rtmp://f13h.mine.nu:1935/sat/tv721
纬来体育9,http://211.72.65.236:8585/.m3u8
纬来体育10,rtmp://f13h.mine.nu/sat/tv721
纬来体育11,http://125.227.210.55:8155/VideoInput/play.ts
纬来体育12,https://stream1.freetv.fun/wei-lai-ti-yu-9.ctv
纬来体育13,http://api.mytv666.top/api/qwt.php?t=体育频道&id=纬来体育
纬来体育14,https://s1.m16tv.cfd/aktv2/CH-0/AKTV.m3u8
北京体育休闲,http://114.32.59.86:7000/bptv/10000100000000050000000003870779.m3u8
北京体育休闲1,http://223.166.74.79:10030/bptv/10000100000000050000000003870779.m3u8
北京体育休闲2,http://59.174.90.205:5555/bptv/10000100000000050000000003870779.m3u8
北京体育休闲3,http://cc.95279527.space:35455/bptv/10000100000000050000000003870779.m3u8
北京体育休闲4,http://hk-cc.960612.xyz:35455/bptv/10000100000000050000000003870779.m3u8
北京体育休闲5,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8427&tk=a0c4f6cfaba3
北京体育休闲6,http://lt.hxtre.com:35455/bptv/10000100000000050000000003870779.m3u8
北京体育休闲7,http://missyao.com:35455/bptv/10000100000000050000000003870779.m3u8
北京体育休闲8,http://test.smart-more.cn:35455/bptv/10000100000000050000000003870779.m3u8
北京体育休闲9,http://vip.lqcc.xyz:35455/bptv/10000100000000050000000003870779.m3u8
北京体育休闲11,http://xiaoya.crccxw.top:35455/bptv/10000100000000050000000003870779.m3u8
北京体育休闲12,http://yemingjkl.x3322.net:35455/bptv/10000100000000050000000003870779.m3u8
北京体育休闲13,http://zjzcf.synology.me:35455/bptv/10000100000000050000000003870779.m3u8
ELEVEN体育1,rtmp://f13h.mine.nu/sat/tv731
ELEVEN体育2,rtmp://f13h.mine.nu/sat/tv741
爱尔达体育1,http://iptv12k.com:35461/live/test167/12345/1220.m3u8
爱尔达体育2,http://iptv12k.com:35461/live/test167/12345/1219.m3u8
爱尔达体育3, http://50.7.234.10:8278/eltasport2_twn/playlist.m3u8?tid=MB2B3966739039667390&ct=19249&tsum=20bdbd3a22909e8d89aabe7a923c8c5b
ELEVEN体育1,https://smart.pendy.dpdns.org/Smart.php?id=eltasport1_twn
ELEVEN体育2,https://smart.pendy.dpdns.org/Smart.php?id=eltasport2_twn
ELEVEN体育3,https://smart.pendy.dpdns.org/Smart.php?id=eltasport3_twn
ELTA体1,http://223.18.103.169:8277/eltasport_twn/playlist.m3u8
ELTA体2,http://223.18.103.169:8277/eltasport2_twn/playlist.m3u8
ELTA体3,http://223.18.103.169:8277/eltasport3_twn/playlist.m3u8
五星体育,http://118.89.87.74:88/live.php?id=五星体育
五星体育,http://139.196.151.191:2051/rtp/239.45.3.210:5140
五星体育,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4759&tk=7d4ad8f156e3
劲爆体育1,https://live.goodiptv.club/api/yqgd.php?id=jbtyhd
劲爆体育2,https://live.v1.mk/api/ghyx.php?id=JinBaoTiYuHD_6000
劲爆体育3,https://live.v1.mk/api/bestv.php?id=jbtyhd8m/8000000
劲爆体育4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7082&tk=f6cc1e0a0e1a
劲爆体育5,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9784&tk=b53028476470
劲爆体育6,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6835&tk=e640d0a1bf70
劲爆体育7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6808&tk=a0c4f6cfaba3
劲爆体育8,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4995&tk=e503191f8e20
广东体育1,https://epg.pw/stream/7b470f9fc5c305db0c8622117b7b25ca00eb35ba3e93e865cf0ff9df5c736681.m3u8
广东体育2,http://cdn2.163189.xyz/live/gdty/stream.m3u8
广东体育3,http://php.jdshipin.com/PLTV/iptv.php?id=gdty
广东体育4,http://php.jdshipin.com/TVOD/iptv.php?id=gdty
新视觉HD,http://120.76.248.139/live/bfgd/4200000249.m3u8
🇳明星,#genre#
星爷,https://www.goodiptv.club/huya/11342412
周星驰,http://huanqiuzhibo.cn/manifest/douyu.php?id=122402
周星驰1,https://live.iill.top/huya/11342412
周星驰2,http://124.248.69.76:26781/huya/11342412
周星驰3,http://111.67.193.2:35455/douyu/122402
李连杰,https://live.iill.top/huya/11342390
李连杰1,http://124.248.69.76:26781/huya/11342390
洪金宝,http://124.248.69.76:26781/huya/11279251
洪金宝1,https://stream1.freetv.fun/hong-jin-bao-4.ctv
洪金宝2,https://stream1.freetv.fun/hong-jin-bao-5.ctv
洪金宝3,https://stream1.freetv.fun/hong-jin-bao-2.ctv
许冠英,http://www.douzhicloud.site:35455/huya/11601972
刘德华1,https://live.iill.top/huya/11342424
刘德华2,http://124.248.69.76:26781/huya/11342424
刘德华3,https://stream1.freetv.fun/liu-de-hua-2.ctv
星爷,http://1.94.31.214:35455/huya/11342412
成龙,https://p6-dy.byteimg.com/origin/pgc-image/bebfddceee5c40f495882785675174cf
黄渤,http://1.94.31.214:35455/huya/11352876
林正英,http://zzy789.xyz/douyu1.php?id=7356023
林正英1,https://stream1.freetv.fun/lin-zheng-ying-7.ctv
林正英2,https://stream1.freetv.fun/lin-zheng-ying-4.ctv
林正英3,https://stream1.freetv.fun/lin-zheng-ying-2.ctv
林正英4,https://stream1.freetv.fun/lin-zheng-ying-8.ctv
林正英5,http://111.67.193.2:35455/douyu/6906628
甄子丹,https://live.iill.top/huya/11352935
甄子丹1,http://124.248.69.76:26781/huya/11352935
甄子丹2,http://www.douzhicloud.site:35455/huya/11352935
冯小刚,http://www.douzhicloud.site:35455/huya/11352906
电影_英叔,http://www.douzhicloud.site:35455/huya/11342421
电影_黄渤,http://111.67.193.2:35455/huya/11352876
电影_黄渤1,http://www.douzhicloud.site:35455/huya/11352876
电影_周星星,http://www.douzhicloud.site:35455/huya/11336587
电影_成龙,http://www.douzhicloud.site:35455/huya/11342386
电影_洪金宝,http://cdn.jdshipin.com:8880/huya.php?id=11279251
电影_洪金宝1,http://www.douzhicloud.site:35455/huya/11279251
电影_星爷,http://111.67.193.2:35455/huya/11342412
电影_星爷1,http://www.douzhicloud.site:35455/huya/11342412
电影_强森,https://live.iill.top/huya/21059581
电影_强森1,http://124.248.69.76:26781/huya/21059581
电影_强森2,http://cdn.jdshipin.com:8880/huya.php?id=21059581
电影_强森3,http://www.douzhicloud.site:35455/huya/21059581
电影_沈腾,http://111.67.193.2:35455/huya/11601968
电影_沈腾1,http://www.douzhicloud.site:35455/huya/11601968
电影_李连杰,http://www.douzhicloud.site:35455/huya/11342390
电影_梁家辉1,https://live.iill.top/huya/11342429
电影_梁家辉2,http://124.248.69.76:26781/huya/11342429
电影_梁家辉3,http://cdn.jdshipin.com:8880/huya.php?id=11342429
电影_梁家辉4,http://www.douzhicloud.site:35455/huya/11342429
电影_刘德华,http://www.douzhicloud.site:35455/huya/11342424

🇳电视剧频道,#genre#
庆余年,https://live.iill.top/douyu/11391949
庆余年1,https://live.iill.top/douyu/7812810
庆余年2,http://tv.666150.xyz/huya.php?id=11352960
庆余年3,http://fmbox.cc/huya.php?id=11352960
庆余年4,https://live.metshop.top/huya/11352960
庆余年5,http://cfss.cc/cdn/hy/11352960.m3u8
庆余年6,http://diyp.112114.xyz/douyu/7489563
庆余年7,http://zzy789.xyz/douyu1.php?id=7812810
你是我的荣耀,https://fmbox.cc/huya.php?id=11352920
士兵突击,http://tv.666150.xyz/huya.php?id=11342430
士兵突击1,http://fmbox.cc/huya.php?id=11342430
士兵突击2,https://live.metshop.top/huya/11342430
士兵突击3,https://live.iill.top/huya/11342430
士兵突击4,http://cdn.jdshipin.com:8880/huya.php?id=11342430
勇敢的心,http://fmbox.cc/huya.php?id=11602037
勇敢的心1,https://fmbox.cc/huya.php?id=11602037
勇敢的心2,https://live.metshop.top/huya/11602037
大江大河,http://dl.wifi942.com:66/jsyd/jsyd.php?id=GITV-JS-43
白鹿原,https://fmbox.cc/huya.php?id=11342416
射雕英雄传,http://live.iill.top/yy.php?id=1354210357
射雕英雄传1,http://tv.666150.xyz/huya.php?id=23824164
神雕侠侣,http://tv.666150.xyz/huya.php?id=11352964
神雕侠侣1,http://tv.666150.xyz/huya.php?id=23865171
神雕侠侣2,http://fmbox.cc/huya.php?id=23865171
神雕侠侣3,https://fmbox.cc/huya.php?id=11352964
神雕侠侣4,https://live.iill.top/huya/11352964
倚天屠龙记,http://tv.666150.xyz/huya.php?id=11342403
倚天屠龙记1,http://tv.666150.xyz/huya.php?id=23734246
倚天屠龙记2,http://fmbox.cc/huya.php?id=11342403
倚天屠龙记3,https://live.iill.top/huya/23734246
倚天屠龙记4,http://124.248.69.76:26781/huya/23734246
雪中悍刀行,https://live.iill.top/huya/11336592
雪中悍刀行1,http://43.138.0.72:35455/yy/1382660835
雪中悍刀行2,http://fmbox.cc/huya.php?id=11336592
天龙八部,http://luobo.bkpcp.top/yy/1382736855
天龙八部1,http://www.clmy.cc:35455/yy/1355067965
天龙八部2,https://live.metshop.top/huya/23903123
天龙八部3,http://live.iill.top/yy.php?id=1351814644
天龙八部4,http://tv.666150.xyz/huya.php?id=20985816
天龙八部5,http://43.138.0.72:35455/yy/1351814644
天龙八部6,http://fmbox.cc/huya.php?id=23903123
天龙八部7,http://jiaojirentv.top/2020/yy.php?id=1382881708
天龙八部8,https://txmov2.a.kwimgs.com/upic/2021/02/26/11/BMjAyMTAyMjYxMTAwNTBfNDAzMDAxOTlfNDUwNDcyNzM5MTRfMF8z_b_B75ed716649c36f65fc2354f75dba47a5.mp4
天龙八部9,https://vip1.lz-cdn1.com/20230217/20640_9eee7111/index.m3u8
天龙八部10,https://vip.ffzy-play5.com/20230121/6052_87b1c663/2000k/hls/mixed.m3u8
天龙八部11,https://godmusic.bs2dl.yy.com/dHZlZmVhMWUxMDYzYjQ0ZmJkYjU4MmE4NDlkYjRmNmMxMy0xMTY2Mzk0Njky?Cf=cf.mp4
笑傲江湖,http://lu.wqwqwq.sbs/yy/1354930909
笑傲江湖1,https://live.iill.top/huya/23865142
笑傲江湖2,http://live.iill.top/yy.php?id=1354282410
笑傲江湖3,http://tv.666150.xyz/huya.php?id=26355790
笑傲江湖4,http://tv.666150.xyz/huya.php?id=23865142
笑傲江湖5,http://fmbox.cc/huya.php?id=23865142
笑傲江湖6,http://1.94.31.214:35455/huya/23865142
笑傲江湖7,https://alimov2.a.kwimgs.com/upic/2023/03/07/20/BMjAyMzAzMDcyMDMyNDdfNjE2NzgxMTQwXzk3NzEzNDY4NjgxXzBfMw==_b_B75baa98fedb7da382eb4a29e5f7df2bf.mp4
笑傲江湖8,http://124.248.69.76:26781/huya/23865142
鹿鼎记,http://live.iill.top/yy.php?id=1382704650
鹿鼎记1,http://43.138.0.72:35455/yy/28265277
鹿鼎记2,https://c1.rrcdnbf6.com/video/ludingji/HD国语/index.m3u8
鹿鼎记3,http://fmbox.cc/huya.php?id=23865080
鹿鼎记4,http://cfss.cc/cdn/hy/23865080.m3u8
寻秦记,http://tv.666150.xyz/huya.php?id=29465848
寻秦记1,http://fmbox.cc/huya.php?id=23864973
寻秦记2,https://live.metshop.top/huya/23864973
寻秦记3,http://cfss.cc/cdn/hy/23864973.m3u8
寻秦记4,http://cfss.cc/cdn/hy/29465848.m3u8
封神榜,http://luobo.bkpcp.top/yy/1353426319
封神榜1,http://www.clmy.cc:35455/yy/1353426319
封神榜2,http://live.iill.top/yy.php?id=1353426319
封神榜3,https://live.iill.top/huya/23749096
封神榜4,http://tv.666150.xyz/huya.php?id=29465849
封神榜5,http://fmbox.cc/huya.php?id=23749096
封神榜6,http://cfss.cc/cdn/hy/23749096.m3u8
封神榜7,http://cfss.cc/cdn/hy/29465849.m3u8
新白娘子传奇,http://lu.wqwqwq.sbs/yy/1354490667
新白娘子传奇1,http://luobo.bkpcp.top/yy/1354490667
新白娘子传奇2,http://www.clmy.cc:35455/yy/1354490667
新白娘子传奇3,http://live.iill.top/yy.php?id=1354490667
新白娘子传奇4,http://43.138.0.72:35455/yy/1354490667
新白娘子传奇5,https://live.metshop.top/huya/26355768
济公,https://c1.ddbbffcdn.com/video/jigong/HD国语/index.m3u8
宝莲灯前传,https://live.metshop.top/huya/21059557
父母爱情,https://live.iill.top/huya/11602071
父母爱情1,http://43.138.0.72:35455/yy/1354926650
父母爱情2,http://fmbox.cc/huya.php?id=11602071
父母爱情3,https://fmbox.cc/huya.php?id=11602071
父母爱情4,https://live.metshop.top/huya/11602071
父母爱情5,http://cdn.jdshipin.com:8880/huya.php?id=11602071
红楼梦,https://fmbox.cc/huya.php?id=30080221
三国演义1,https://live.iill.top/huya/11602081
三国演义2,http://live.iill.top/yy.php?id=1354936241
三国演义3,http://tv.666150.xyz/huya.php?id=11602081
三国演义4,http://fmbox.cc/huya.php?id=11602081
三国演义5,https://fmbox.cc/huya.php?id=11602081
三国演义6,http://124.248.69.76:26781/huya/11602081
西游记后传,http://43.138.0.72:35455/yy/1353392400
西游记后传1,http://1.94.31.214:35455/yy/1353392400
西游记后传2,http://jiaojirentv.top/2020/yy.php?id=1382736846
少年包青天,
神医喜来乐,http://fmbox.cc/huya.php?id=11601978
神医喜来乐2,http://cdn.jdshipin.com:8880/huya.php?id=11601978
伪装者,http://43.138.0.72:35455/yy/1354936244
雍正王朝,http://fmbox.cc/huya.php?id=11342439
雍正王朝1,https://live.metshop.top/huya/11342439
雍正王朝2,http://cdn.jdshipin.com:8880/huya.php?id=11342439
雍正王朝3,http://zzy789.xyz/douyu1.php?id=6911044
神探狄仁杰,http://fmbox.cc/huya.php?id=11352958
神探狄仁杰1,http://zzy789.xyz/douyu1.php?id=5875025
神探狄仁杰2,http://zzy789.xyz/douyu1.php?id=6027991
神探狄仁杰3,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351755386
隋唐英雄传,http://43.138.0.72:35455/yy/1352475619
陈情令,http://tv.666150.xyz/huya.php?id=29465862
陈情令1,http://cfss.cc/cdn/hy/29465862.m3u8
仙剑奇侠传,http://live.iill.top/yy.php?id=1382749903
仙剑奇侠传1,http://43.138.0.72:35455/yy/1382749903
上海滩,http://luobo.bkpcp.top/yy/1382745184
上海滩1,http://live.iill.top/yy.php?id=1382745184
上海滩2,https://txmov2.a.kwimgs.com/upic/2021/02/22/22/BMjAyMTAyMjIyMjU2NDFfMTI0MzE0NjMyOF80NDg1MDgzMTY5NF8yXzM=_b_B35aa4e9376173041991a9a379ff4ac56.mp4
上海滩3,https://ukzy.ukubf3.com/20220605/kssUhAeh/2000kb/hls/index.m3u8
上海滩4,https://vip1.lz-cdn1.com/20220516/5843_f2d3e2af/1200k/hls/mixed.m3u8
上海滩5,https://vip.ffzy-online.com/20221017/870_24fd00ae/2000k/hls/mixed.m3u8
大时代,http://tv.666150.xyz/huya.php?id=23865161
大时代1,https://live.metshop.top/huya/23865161
大时代2,http://cfss.cc/cdn/hy/23865161.m3u8
法证先锋1,http://fmbox.cc/huya.php?id=23863804
法证先锋,https://live.metshop.top/huya/23863804
陀枪师姐,http://tv.666150.xyz/huya.php?id=29465857
陀枪师姐1,https://fmbox.cc/huya.php?id=29465855
陀枪师姐2,https://live.iill.top/huya/23860039
陀枪师姐3,http://124.248.69.76:26781/huya/23860039
狂飙,http://43.138.0.72:35455/yy/1355142167
狂飙1,http://1.94.31.214:35455/huya/30357165
狂飙2,http://dl.wifi942.com:66/jsyd/jsyd.php?id=GITV-JS-41
欢乐颂,http://43.138.0.72:35455/yy/1382735624
灌篮高手,http://43.138.0.72:35455/yy/1382735626
灌篮高手2,http://1.94.31.214:35455/yy/1382735626
武林外传,https://txmov2.a.kwimgs.com/upic/2021/12/28/14/BMjAyMTEyMjgxNDQ0NTlfNDAzMDAxOTlfNjM2NzgyNjQ2ODFfMF8z_b_B9d8e425d16140ae0f37139b7ee6b0a84.mp4
武林外传,http://cdn.jdshipin.com:8880/huya.php?id=21059598
新水浒传1,http://tv.666150.xyz/huya.php?id=11342384
新水浒传2,https://live.iill.top/huya/11342384
新水浒传,http://124.248.69.76:26781/huya/11342384
爱情公寓,http://tv.666150.xyz/huya.php?id=11336726
爱情公寓1,http://fmbox.cc/huya.php?id=11336726
爱情公寓2,https://live.iill.top/huya/11336726
爱情公寓3,http://zzy789.xyz/douyu1.php?id=7495810
爱情公寓4,http://124.248.69.76:26781/huya/11336726
神探狄仁杰,https://live.iill.top/huya/11342425
神探狄仁杰2,http://124.248.69.76:26781/huya/11342425
康熙微服私访记,http://tv.666150.xyz/huya.php?id=11342418
康熙微服私访记1,http://cdn.jdshipin.com:8880/huya.php?id=11342418
济公游记,http://live.iill.top/yy.php?id=1355265814
情满四合院,https://live.iill.top/huya/11342426
情满四合院,1http://fmbox.cc/huya.php?id=11342426
情满四合院2,https://fmbox.cc/huya.php?id=11342426
康熙王朝,http://tv.666150.xyz/huya.php?id=11352940
康熙王朝,http://fmbox.cc/huya.php?id=11352940
新三国,https://live.iill.top/douyu/12463728
新三国1,http://tv.666150.xyz/huya.php?id=11352944
新三国2,https://live.metshop.top/huya/11352944
来自星星的你,http://dl.wifi942.com:66/jsyd/jsyd.php?id=GITV-JS-47
大唐双龙传,http://tv.666150.xyz/huya.php?id=29465850
大唐双龙传1,https://live.metshop.top/huya/23728674
剧集_士兵突击,https://fmbox.cc/huya.php?id=11342430
剧集_新三国,https://fmbox.cc/huya.php?id=11352944
剧集_老三国1,http://cfss.cc/cdn/hy/11602081.m3u8
剧集_庆余年,https://fmbox.cc/huya.php?id=11352960
剧集_爱情公寓6,https://fmbox.cc/huya.php?id=11336726
剧集_纪晓岚,https://fmbox.cc/huya.php?id=11342396
▶️哪吒1魔童降世,https://vip.ffzy-play7.com/20221111/3098_4ec0b2e9/index.m3u8
🔀复仇者联盟1,https://bp-resource.bestv.com.cn/material/8e9fd77cb864f2dd5e70d093a4bba368/2021/0426/video/5fd85575e23f40379d319f455fde9351.m3u8
🔀复仇者联盟2,https://bp-resource.bestv.com.cn/material/8e9fd77cb864f2dd5e70d093a4bba368/2020/0722/video/bce6e4ce6a3a4c9989837b58486cc777.m3u8
🔀复仇者联盟3,https://bp-resource.bestv.com.cn/material/8e9fd77cb864f2dd5e70d093a4bba368/2022/0117/video/f81c8dd998ee41a9aa4788bdefe9f921.m3u8
🔀复仇者联盟4,https://bp-resource.bestv.com.cn/material/8e9fd77cb864f2dd5e70d093a4bba368/2020/0716/video/5012ea0aa0c34d6ba5880236c503df1a.m3u8
▶️后天,https://m3u8.hmrvideo.com/play/0c8022a5af3d452698ff2f32d2a4a3de.m3u8
▶️2012,https://m3u8.hmrvideo.com/play/a9f7a721d9eb4c76b74790f719996a29.m3u8
▶️铃芽之旅（日语原声）,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_cidcobs_wxlz03/asset/zhengshi/5105/137/798/5105137798/media/5105137798_5195915769_56.mp4
▶️铃芽之旅（普通话）,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_cidcobs_wxlz03/asset/zhengshi/5105/205/437/5105205437/media/5105205437_5195916136_56.mp4
▶️阿凡达：水之道,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5101/004/544/5101004544/media/5101004544_5091261956_56.mp4
▶️阿凡达：水之道（普通话）,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/080/728/5105080728/media/5105080728_5091264010_56.mp4
▶️(2024)阴阳师,https://svip.high22-playback.com/20240731/5755_91995ca9/index.m3u8
▶️(2024)哥斯拉大战金刚2：帝国崛起,https://api.heimuer.app/play/6f3edeb2885149e4b30f676e8a94ef3b.m3u8
▶️(2024)绝地战警：生死与共,https://v3.tlkqc.com/wjv3/202406/12/gFunRiZvHb75/video/index.m3u8
▶️(2024)异形寄生:起源,https://api.heimuer.app/play/3e9be3a5080c46449dbc355c9cb8baec.m3u8
▶️(2024)狄仁杰之天宫蜃楼,https://v9.tlkqc.com/wjv9/202408/06/p7712pXCuV81/video/index.m3u8
▶️(2024)鬼舞村：詛咒起源,https://v12.tlkqc.com/wjv12/202408/04/UJGTrrEASp84/video/index.m3u8
▶️星际穿越,https://api.heimuer.app/play/f9b471ddd1ee425bb3c64a24f82561be.m3u8
▶️明日边缘,http://nas.dylove.xyz:35455/yy/1382736835
▶️美国队长,https://www.goodiptv.club/yy/1382736813
▶️变形金刚,https://lunbo.freetv.top/yy/1382736803
▶️毒液：致命守护者,https://www.goodiptv.club/yy/1382745095
▶️魔戒首部曲：魔戒現身,https://api.heimuer.app/play/d10849d4be514bfeb5de7b6ff8bdfb5a.m3u8
▶️魔戒首部曲：魔戒現身1,https://vip.ffzy-play7.com/20230411/22167_a385d245/2000k/hls/mixed.m3u8
▶️魔戒首部曲：魔戒現身2,https://vip.kuaikan-cdn4.com/20240220/k2bjbEoB/898kb/hls/index.m3u8
▶️魔戒二部曲：雙城奇謀,https://api.heimuer.app/play/4c017a32d1a7478696e4b78d95774ccc.m3u8
▶️魔戒二部曲：雙城奇謀1,https://vip.ffzy-play7.com/20221127/7286_672b6ffa/2000k/hls/mixed.m3u8
▶️魔戒三部曲：王者再臨,https://api.heimuer.app/play/bd885bde48d742068df66e382a8db7a7.m3u8
▶️魔戒三部曲：王者再臨1,https://vip.ffzy-play6.com/20221017/19_8752ff61/2000k/hls/mixed.m3u8
▶️哈利波特：死神的聖物Ⅰ,https://ikcdn01.ikzybf.com/20221105/DABRajDL/index.m3u8
▶️哈利波特：消失的密室,https://v1.fentvoss.com/sdv1/202308/19/7pizD2d5YN2/video/index.m3u8
▶️哈利波特：混血王子的背叛,https://v1.fentvoss.com/sdv1/202308/19/jZ4qXuUYMH2/video/index.m3u8
▶️哈利波特：火盃的考驗,https://ikcdn01.ikzybf.com/20221210/qYaADoTA/index.m3u8
▶️哈利波特：神秘的魔法石,https://s2.fsvod1.com/20220301/A2jwRRDZ/index.m3u8
▶️哈利波特：鳳凰會的密令,https://v1.fentvoss.com/sdv1/202308/19/kL6HzXQ7Xi2/video/index.m3u8
▶️我不是药神,https://vip.ffzy-play1.com/20221018/478_c3afed66/index.m3u8
▶️让子弹飞,https://vip.ffzy-play7.com/20230116/11563_b9f44814/index.m3u8
▶️英雄本色1,https://vip.ffzy-play7.com/20221115/4617_be0491ea/index.m3u8
▶️英雄本色2,https://vip.ffzy-play7.com/20221115/4807_eeca808f/index.m3u8
🔀西游降魔篇,https://vip.ffzy-play6.com/20221019/206_b74a99b9/index.m3u8
🔀功夫,https://ukzy.ukubf4.com/20220407/j3bjFWpb/index.m3u8
🔀国产凌凌漆,https://ukzy.ukubf4.com/20220330/CVILs5nr/index.m3u8
🔀唐伯虎点秋香,https://ukzy.ukubf4.com/20220407/wnsgZzX9/index.m3u8
🔀唐伯虎点秋香1,https://v3.dious.cc/20220419/fgAtfUew/index.m3u8
🔀逃学威龙2,https://alimov2.a.kwimgs.com/upic/2021/12/28/16/BMjAyMTEyMjgxNjUxMzhfNDAzMDAxOTlfNjM2ODQ1ODYxNzhfMF8z_b_Ba5bdfedb34d432e906dbc401975d5387.mp4
🔀食神,https://ukzy.ukubf4.com/20220407/dtaM5NLB/index.m3u8
🔀鹿鼎记2之神龙教,https://ukzy.ukubf4.com/20220404/gfSdtuvX/index.m3u8
🔀97家有喜事,https://ukzy.ukubf4.com/20220407/Ue4rNnif/index.m3u8
🔀97家有喜事1,https://vip.ffzy-play6.com/20221129/9285_97e3dfc9/index.m3u8
🔀审死官,https://ukzy.ukubf4.com/20220407/OxgWrcNR/index.m3u8
🔀望夫成龙,https://ukzy.ukubf4.com/20220407/jEakalqL/index.m3u8
🔀九品芝麻官,https://alimov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTIyMTJfNDAzMDAxOTlfNjM2NjgxODA5MTBfMF8z_b_B6a0bcfcdbdaac183fa7dcbcd3e11bcaf.mp4
🔀算死草,https://vip.ffzy-play6.com/20221112/6085_3636efbb/index.m3u8
▶️疯狂的石头,https://vip.ffzy-play2.com/20221021/170_91678c84/index.m3u8
▶️疯狂的赛车,https://vip.ffzy-play2.com/20221021/169_37d917eb/index.m3u8
▶️疯狂的外星人,https://vip.ffzy-online2.com/20230607/38938_95adfc88/index.m3u8
▶️霸王别姬,https://vip.ffzy-play7.com/20221112/3726_f8288d50/index.m3u8
▶️卧虎藏龙,https://vip.ffzy-play6.com/20221019/118_1367b8f6/index.m3u8
▶️无间道1,https://vip.ffzy-play6.com/20221017/13_ddfc1740/index.m3u8
▶️无间道2,https://vip.lzcdn2.com/20220323/300_8be28e1c/index.m3u8
▶️无间道3：终极无间,https://vip.ffzy-play2.com/20221127/1567_f1965b4b/index.m3u8
星爷房✔原,http://zzy789.xyz/douyu1.php?id=122402
🇳电影点播,#genre#
活着,https://vip.ffzy-play.com/20221011/100_192cffb5/index.m3u8
火烧岛,https://vip.ffzy-play6.com/20221129/9336_58c74ab9/index.m3u8
火星没事,https://vip.ffzy-play2.com/20221021/232_89153806/index.m3u8
霍元甲,https://vip.ffzy-play2.com/20221021/234_50a8a4b6/index.m3u8
急先锋,https://vip.ffzy-play6.com/20221113/6503_476b3f6c/index.m3u8
记忆切割,https://vip.ffzy-play.com/20221017/1473_691592bd/index.m3u8
没完没了,https://vip.ffzy-play6.com/20221129/9376_7f06747a/index.m3u8
甲方乙方,https://vip.ffzy-play6.com/20221206/10068_4bfccafe/index.m3u8
建党伟业,https://vip.ffzy-play6.com/20221019/168_f44e1477/index.m3u8
江湖,https://vip.ffzy-play6.com/20221019/84_a64c541f/index.m3u8
江湖情,https://vip.ffzy-play7.com/20221115/4682_5ffb4872/index.m3u8
江湖儿女,https://vip.ffzy-play7.com/20230205/13419_960c8951/index.m3u8
江湖龙虎斗,https://vip.ffzy-play7.com/20221115/4681_38b34b56/index.m3u8
僵尸先生,https://vip.ffzy-play7.com/20230507/24165_799a7b4a/index.m3u8
僵尸至尊,https://vip.ffzy-play6.com/20221129/9344_44b64a1a/index.m3u8
解救吾先生,https://vip.ffzy-play.com/20221017/1618_2e6027ee/index.m3u8
精武英雄,https://cdn5.yzzy-tv-cdn.com/20220607/22255_9e00edb7/index.m3u8
精装追女仔,https://vip.ffzy-play7.com/20221115/4686_d56a5b6c/index.m3u8
精装追女仔之2,https://vip.ffzy-play6.com/20221116/7250_93049e15/index.m3u8
精装追女仔之3狼之一族,https://vip.ffzy-play6.com/20221129/9346_67ee848d/index.m3u8
警察故事,https://ukzy.ukubf3.com/20220402/N3nfxJ6i/index.m3u8
警察故事2013,https://vip.ffzy-play6.com/20221021/494_7e9bef86/index.m3u8
警察故事3,https://vip.ffzy-play7.com/20221206/8266_97359a93/index.m3u8
警察故事4,https://vip.ffzy-play6.com/20221129/9292_f6b1a849/index.m3u8
警察故事续集,https://vip.ffzy-play7.com/20221115/4687_1e3f6f8c/index.m3u8
九一神雕侠侣,https://vip.ffzy-play6.com/20221112/6044_68796407/index.m3u8
决战紫禁之巅,https://vip.ffzy-play7.com/20230413/22211_bfb8d6b2/index.m3u8
绝代双骄,https://vip.ffzy-play6.com/20221129/9355_e351af0a/index.m3u8
